Date,severity_1_actual,severity_1_forecast,severity_2_actual,severity_2_forecast,severity_3_actual,severity_3_forecast,severity_4_actual,severity_4_forecast
2016-07-14,0.0,0.1765691190958023,1414.0,1407.0211181640625,648.0,645.9649658203125,70.0,69.85324096679688
2016-07-15,1.0,0.8477698564529419,1000.0,1000.65234375,639.0,637.9984130859375,28.0,29.002365112304688
2016-07-16,0.0,-0.1012038141489029,306.0,298.6056213378906,197.0,200.82603454589844,29.0,34.116188049316406
2016-07-17,0.0,-0.1819632351398468,18.0,9.46922492980957,26.0,23.5499267578125,14.0,13.441275596618652
2016-07-18,0.0,0.07289627194404602,1034.0,1040.486083984375,423.0,423.0770568847656,56.0,55.111717224121094
2016-07-19,0.0,0.2577821910381317,1371.0,1370.3062744140625,545.0,548.6276245117188,59.0,58.894771575927734
2016-07-20,1.0,0.9804766178131104,1342.0,1348.1669921875,538.0,540.1654663085938,55.0,56.73160171508789
2016-07-21,0.0,-0.05300942063331604,1355.0,1362.7633056640625,602.0,602.02685546875,62.0,61.119388580322266
2016-07-22,0.0,0.04350053891539574,1503.0,1504.5400390625,667.0,667.5529174804688,86.0,85.4593734741211
2016-07-23,0.0,0.03211868181824684,323.0,323.9461364746094,251.0,253.06512451171875,42.0,42.4191780090332
2016-07-24,0.0,0.041634343564510345,290.0,289.34820556640625,237.0,234.8766326904297,41.0,39.3923454284668
2016-07-25,2.0,1.9736660718917847,1383.0,1389.9847412109375,590.0,591.4054565429688,68.0,68.45018005371094
2016-07-26,2.0,1.8737577199935913,1546.0,1549.9315185546875,602.0,603.7301635742188,73.0,72.62361145019531
2016-07-27,2.0,2.038072109222412,1563.0,1544.49853515625,631.0,626.797607421875,60.0,59.90538787841797
2016-07-28,0.0,-0.0004192912601865828,1465.0,1469.6134033203125,649.0,647.36376953125,58.0,57.365257263183594
2016-07-29,1.0,0.8457375764846802,1453.0,1441.537109375,689.0,686.8880004882812,73.0,72.2353515625
2016-07-30,1.0,0.7036174535751343,324.0,337.8716125488281,290.0,299.4049377441406,69.0,67.92398071289062
