Date,severity_1_actual,severity_1_forecast,severity_2_actual,severity_2_forecast,severity_3_actual,severity_3_forecast,severity_4_actual,severity_4_forecast
2018-12-01,0.0,0.0,672.0,638.0,516.0,524.0,67.0,66.0
2018-12-02,0.0,0.0,483.0,457.0,442.0,436.0,79.0,72.0
2018-12-03,0.0,0.0,2506.0,2413.0,824.0,861.0,116.0,106.0
2018-12-04,0.0,0.0,2024.0,2082.0,710.0,796.0,123.0,103.0
2018-12-05,1.0,1.0,2228.0,2215.0,813.0,846.0,94.0,94.0
2018-12-06,1.0,1.0,2507.0,2468.0,815.0,851.0,102.0,100.0
2018-12-07,1.0,1.0,2401.0,2389.0,797.0,835.0,78.0,85.0
2018-12-08,1.0,1.0,414.0,491.0,388.0,410.0,67.0,67.0
2018-12-09,0.0,0.0,289.0,271.0,378.0,386.0,111.0,94.0
2018-12-10,0.0,0.0,2312.0,2336.0,828.0,862.0,109.0,102.0
2018-12-11,1.0,1.0,2610.0,2530.0,898.0,928.0,85.0,89.0
2018-12-12,1.0,1.0,2463.0,2445.0,900.0,921.0,97.0,95.0
2018-12-13,0.0,0.0,2369.0,2339.0,857.0,905.0,92.0,89.0
2018-12-14,2.0,2.0,2525.0,2464.0,893.0,942.0,100.0,98.0
2018-12-15,0.0,0.0,430.0,367.0,500.0,472.0,92.0,80.0
2018-12-16,0.0,0.0,296.0,285.0,377.0,391.0,55.0,61.0
2018-12-17,1.0,1.0,2178.0,2206.0,749.0,809.0,86.0,87.0
2018-12-18,0.0,0.0,2387.0,2334.0,896.0,924.0,99.0,97.0
2018-12-19,0.0,0.0,2350.0,2336.0,952.0,947.0,120.0,110.0
2018-12-20,0.0,0.0,1245.0,1571.0,676.0,681.0,73.0,75.0
2018-12-21,2.0,2.0,2303.0,2316.0,1015.0,992.0,135.0,118.0
2018-12-22,0.0,0.0,484.0,464.0,447.0,412.0,47.0,43.0
2018-12-23,0.0,0.0,408.0,402.0,427.0,417.0,76.0,69.0
2018-12-24,0.0,0.0,1531.0,1627.0,598.0,586.0,73.0,72.0
2018-12-25,0.0,0.0,349.0,416.0,286.0,306.0,49.0,49.0
2018-12-26,0.0,0.0,760.0,723.0,536.0,503.0,62.0,58.0
2018-12-27,1.0,1.0,1870.0,1844.0,860.0,853.0,99.0,95.0
2018-12-28,0.0,0.0,1799.0,1750.0,890.0,875.0,88.0,89.0
2018-12-29,0.0,0.0,388.0,357.0,488.0,437.0,61.0,60.0
2018-12-30,0.0,0.0,438.0,431.0,389.0,367.0,63.0,61.0
2018-12-31,1.0,1.0,1610.0,1644.0,773.0,794.0,121.0,107.0
2019-01-01,0.0,0.0,677.0,671.0,437.0,443.0,64.0,61.0
2019-01-02,1.0,1.0,1738.0,1672.0,761.0,783.0,111.0,104.0
2019-01-03,0.0,0.0,1971.0,2000.0,841.0,821.0,76.0,82.0
2019-01-04,1.0,1.0,2024.0,2049.0,927.0,886.0,110.0,103.0
2019-01-05,0.0,0.0,560.0,597.0,488.0,477.0,66.0,61.0
2019-01-06,0.0,0.0,707.0,603.0,572.0,542.0,73.0,68.0
2019-01-07,2.0,2.0,2258.0,2180.0,802.0,808.0,124.0,114.0
2019-01-08,0.0,0.0,2113.0,2118.0,835.0,797.0,112.0,104.0
2019-01-09,2.0,1.0,2059.0,2097.0,828.0,812.0,83.0,85.0
2019-01-10,0.0,0.0,2135.0,2131.0,871.0,828.0,94.0,94.0
2019-01-11,1.0,1.0,2021.0,2067.0,742.0,767.0,97.0,94.0
2019-01-12,0.0,0.0,462.0,492.0,615.0,568.0,83.0,77.0
2019-01-13,0.0,0.0,340.0,410.0,383.0,405.0,87.0,77.0
2019-01-14,1.0,1.0,2229.0,2241.0,827.0,855.0,78.0,84.0
2019-01-15,0.0,0.0,2296.0,2255.0,900.0,890.0,94.0,93.0
2019-01-16,0.0,0.0,2526.0,2592.0,966.0,939.0,111.0,106.0
2019-01-17,0.0,0.0,2232.0,2263.0,886.0,914.0,98.0,99.0
2019-01-18,0.0,0.0,2088.0,2110.0,806.0,837.0,70.0,74.0
2019-01-19,1.0,1.0,617.0,584.0,655.0,596.0,68.0,72.0
2019-01-20,0.0,0.0,488.0,431.0,497.0,456.0,51.0,57.0
2019-01-21,0.0,0.0,1646.0,1780.0,729.0,723.0,111.0,99.0
2019-01-22,0.0,0.0,2343.0,2306.0,1013.0,972.0,107.0,100.0
2019-01-23,1.0,1.0,2393.0,2332.0,1045.0,976.0,87.0,89.0
2019-01-24,1.0,1.0,2511.0,2431.0,1105.0,1021.0,88.0,91.0
2019-01-25,0.0,0.0,2425.0,2423.0,955.0,963.0,115.0,108.0
2019-01-26,0.0,0.0,469.0,519.0,494.0,481.0,69.0,65.0
2019-01-27,2.0,1.0,382.0,386.0,421.0,417.0,56.0,56.0
2019-01-28,2.0,1.0,2167.0,2244.0,905.0,904.0,113.0,108.0
2019-01-29,1.0,1.0,2175.0,2217.0,1066.0,997.0,110.0,100.0
2019-01-30,1.0,1.0,2067.0,2144.0,831.0,852.0,88.0,91.0
2019-01-31,0.0,0.0,2274.0,2239.0,957.0,918.0,104.0,100.0
2019-02-01,1.0,1.0,2494.0,2431.0,1058.0,978.0,85.0,89.0
2019-02-02,0.0,0.0,547.0,502.0,536.0,508.0,77.0,70.0
2019-02-03,0.0,0.0,402.0,412.0,380.0,402.0,58.0,60.0
2019-02-04,0.0,0.0,2521.0,2441.0,969.0,915.0,87.0,90.0
2019-02-05,0.0,0.0,2363.0,2331.0,943.0,858.0,99.0,94.0
2019-02-06,2.0,1.0,2380.0,2339.0,972.0,954.0,104.0,101.0
2019-02-07,0.0,0.0,2349.0,2345.0,995.0,959.0,100.0,101.0
2019-02-08,2.0,1.0,2171.0,2235.0,870.0,881.0,82.0,85.0
2019-02-09,1.0,1.0,674.0,618.0,438.0,461.0,62.0,66.0
2019-02-10,0.0,0.0,539.0,547.0,477.0,474.0,89.0,82.0
2019-02-11,1.0,1.0,2449.0,2403.0,964.0,970.0,122.0,112.0
2019-02-12,2.0,2.0,2548.0,2502.0,1178.0,1105.0,123.0,115.0
2019-02-13,0.0,0.0,2379.0,2403.0,1001.0,963.0,95.0,92.0
2019-02-14,1.0,1.0,2426.0,2459.0,1049.0,991.0,54.0,69.0
2019-02-15,0.0,0.0,2130.0,2213.0,860.0,879.0,97.0,96.0
2019-02-16,0.0,0.0,609.0,571.0,446.0,467.0,56.0,62.0
2019-02-17,0.0,0.0,477.0,518.0,486.0,464.0,91.0,85.0
2019-02-18,0.0,0.0,1823.0,1906.0,800.0,822.0,89.0,90.0
2019-02-19,0.0,0.0,2149.0,2185.0,841.0,870.0,74.0,84.0
2019-02-20,2.0,1.0,2196.0,2234.0,1002.0,949.0,95.0,92.0
2019-02-21,1.0,1.0,2298.0,2258.0,905.0,916.0,92.0,91.0
2019-02-22,0.0,0.0,2019.0,2093.0,838.0,856.0,100.0,98.0
2019-02-23,0.0,0.0,509.0,501.0,426.0,440.0,56.0,54.0
2019-02-24,1.0,1.0,608.0,539.0,279.0,340.0,85.0,76.0
2019-02-25,2.0,2.0,2403.0,2328.0,681.0,738.0,99.0,98.0
2019-02-26,0.0,0.0,2316.0,2254.0,777.0,805.0,98.0,95.0
2019-02-27,1.0,1.0,2504.0,2398.0,887.0,908.0,96.0,97.0
2019-02-28,0.0,0.0,2057.0,2121.0,766.0,793.0,85.0,87.0
2019-03-01,1.0,1.0,2162.0,2177.0,993.0,944.0,93.0,90.0
2019-03-02,0.0,0.0,413.0,448.0,351.0,389.0,52.0,58.0
2019-03-03,0.0,0.0,304.0,335.0,491.0,455.0,115.0,95.0
2019-03-04,0.0,0.0,2106.0,2114.0,681.0,712.0,90.0,90.0
2019-03-05,0.0,0.0,2240.0,2264.0,812.0,810.0,95.0,93.0
2019-03-06,0.0,0.0,2225.0,2179.0,856.0,850.0,81.0,85.0
2019-03-07,1.0,1.0,2168.0,2154.0,780.0,787.0,68.0,77.0
2019-03-08,0.0,0.0,2119.0,2117.0,864.0,827.0,86.0,82.0
2019-03-09,0.0,0.0,482.0,470.0,478.0,476.0,79.0,72.0
2019-03-10,0.0,0.0,459.0,441.0,436.0,419.0,62.0,60.0
2019-03-11,1.0,1.0,1739.0,1603.0,602.0,626.0,108.0,98.0
2019-03-12,1.0,1.0,2062.0,2042.0,637.0,668.0,76.0,78.0
2019-03-13,0.0,0.0,2025.0,2023.0,723.0,715.0,93.0,91.0
2019-03-14,1.0,1.0,1789.0,1832.0,715.0,710.0,83.0,84.0
2019-03-15,0.0,0.0,1748.0,1818.0,793.0,783.0,103.0,97.0
2019-03-16,0.0,0.0,435.0,427.0,425.0,423.0,63.0,60.0
2019-03-17,0.0,0.0,322.0,334.0,401.0,395.0,64.0,59.0
2019-03-18,0.0,0.0,1847.0,1851.0,637.0,640.0,99.0,94.0
2019-03-19,2.0,1.0,2028.0,2029.0,671.0,673.0,105.0,100.0
2019-03-20,0.0,0.0,2255.0,2177.0,750.0,771.0,84.0,84.0
2019-03-21,2.0,2.0,2119.0,2082.0,746.0,740.0,64.0,74.0
2019-03-22,0.0,0.0,2102.0,2085.0,762.0,754.0,80.0,84.0
2019-03-23,0.0,0.0,536.0,525.0,479.0,467.0,54.0,54.0
2019-03-24,1.0,1.0,438.0,459.0,393.0,394.0,53.0,55.0
2019-03-25,3.0,2.0,1871.0,1955.0,675.0,687.0,78.0,80.0
2019-03-26,0.0,0.0,2064.0,2052.0,673.0,687.0,93.0,92.0
2019-03-27,1.0,1.0,2152.0,2081.0,682.0,702.0,94.0,88.0
2019-03-28,0.0,0.0,2035.0,2040.0,715.0,726.0,66.0,74.0
2019-03-29,0.0,0.0,1984.0,1956.0,720.0,728.0,89.0,85.0
2019-03-30,0.0,0.0,508.0,518.0,508.0,486.0,63.0,59.0
2019-03-31,0.0,0.0,356.0,373.0,384.0,399.0,64.0,65.0
2019-04-01,1.0,1.0,2103.0,2084.0,688.0,691.0,77.0,85.0
2019-04-02,0.0,0.0,2150.0,2131.0,805.0,785.0,91.0,90.0
2019-04-03,0.0,0.0,2034.0,2047.0,704.0,708.0,73.0,76.0
2019-04-04,1.0,1.0,2183.0,2147.0,724.0,726.0,90.0,88.0
2019-04-05,1.0,1.0,2286.0,2226.0,876.0,835.0,81.0,83.0
2019-04-06,0.0,0.0,552.0,539.0,525.0,504.0,42.0,49.0
2019-04-07,0.0,0.0,537.0,526.0,377.0,396.0,60.0,57.0
2019-04-08,2.0,2.0,2297.0,2246.0,742.0,741.0,94.0,94.0
2019-04-09,2.0,1.0,2386.0,2309.0,773.0,762.0,93.0,90.0
2019-04-10,0.0,0.0,2339.0,2292.0,805.0,781.0,109.0,101.0
2019-04-11,0.0,0.0,2218.0,2197.0,733.0,735.0,106.0,96.0
2019-04-12,0.0,0.0,2315.0,2267.0,808.0,797.0,69.0,75.0
2019-04-13,0.0,1.0,546.0,540.0,511.0,497.0,69.0,64.0
2019-04-14,1.0,1.0,379.0,396.0,425.0,423.0,59.0,60.0
2019-04-15,0.0,0.0,2204.0,2181.0,678.0,693.0,80.0,82.0
2019-04-16,0.0,0.0,1990.0,2025.0,651.0,683.0,78.0,83.0
2019-04-17,1.0,1.0,2100.0,2101.0,687.0,697.0,76.0,79.0
2019-04-18,2.0,1.0,2133.0,2105.0,764.0,758.0,78.0,82.0
2019-04-19,0.0,0.0,1871.0,1933.0,910.0,872.0,107.0,99.0
2019-04-20,1.0,3.0,477.0,466.0,407.0,424.0,63.0,59.0
2019-04-21,1.0,1.0,477.0,465.0,377.0,389.0,42.0,48.0
2019-04-22,0.0,0.0,1972.0,1995.0,730.0,719.0,127.0,110.0
2019-04-23,0.0,0.0,2196.0,2174.0,719.0,732.0,106.0,100.0
2019-04-24,1.0,1.0,2070.0,2066.0,739.0,737.0,72.0,78.0
2019-04-25,0.0,0.0,1951.0,2007.0,721.0,725.0,115.0,104.0
2019-04-26,0.0,0.0,2089.0,2066.0,777.0,764.0,102.0,99.0
2019-04-27,1.0,1.0,423.0,454.0,442.0,442.0,57.0,57.0
2019-04-28,0.0,0.0,302.0,341.0,421.0,412.0,60.0,56.0
2019-04-29,0.0,0.0,1897.0,1958.0,706.0,701.0,76.0,79.0
2019-04-30,0.0,0.0,2124.0,2111.0,713.0,708.0,114.0,103.0
2019-05-01,1.0,1.0,2093.0,2091.0,673.0,696.0,84.0,87.0
2019-05-02,2.0,1.0,2059.0,2059.0,748.0,742.0,115.0,104.0
2019-05-03,0.0,0.0,2104.0,2081.0,743.0,754.0,90.0,89.0
2019-05-04,0.0,0.0,465.0,429.0,448.0,449.0,93.0,81.0
2019-05-05,1.0,1.0,436.0,434.0,431.0,412.0,76.0,68.0
2019-05-06,0.0,0.0,2175.0,2137.0,627.0,664.0,71.0,79.0
2019-05-07,0.0,0.0,2042.0,2046.0,762.0,743.0,96.0,92.0
2019-05-08,0.0,1.0,2068.0,2071.0,748.0,740.0,94.0,91.0
2019-05-09,1.0,1.0,2115.0,2091.0,737.0,762.0,92.0,90.0
2019-05-10,2.0,2.0,2166.0,2135.0,734.0,744.0,70.0,76.0
2019-05-11,0.0,0.0,417.0,416.0,479.0,455.0,64.0,60.0
2019-05-12,0.0,0.0,444.0,476.0,439.0,440.0,75.0,70.0
2019-05-13,3.0,2.0,2071.0,2056.0,714.0,707.0,88.0,88.0
2019-05-14,1.0,1.0,2136.0,2110.0,662.0,698.0,95.0,93.0
2019-05-15,1.0,1.0,2116.0,2096.0,681.0,697.0,88.0,89.0
2019-05-16,0.0,0.0,2245.0,2186.0,739.0,741.0,122.0,111.0
2019-05-17,0.0,0.0,1960.0,1944.0,721.0,737.0,83.0,81.0
2019-05-18,0.0,0.0,582.0,568.0,557.0,532.0,56.0,59.0
2019-05-19,0.0,0.0,574.0,738.0,620.0,546.0,73.0,70.0
2019-05-20,1.0,1.0,1941.0,1980.0,779.0,776.0,72.0,79.0
2019-05-21,0.0,0.0,2053.0,2061.0,775.0,770.0,83.0,84.0
2019-05-22,0.0,0.0,2183.0,2156.0,803.0,792.0,96.0,93.0
2019-05-23,0.0,0.0,1912.0,1961.0,811.0,789.0,82.0,83.0
2019-05-24,0.0,0.0,1852.0,1910.0,877.0,834.0,120.0,108.0
2019-05-25,0.0,0.0,370.0,421.0,406.0,414.0,49.0,52.0
2019-05-26,0.0,0.0,353.0,366.0,403.0,413.0,69.0,63.0
2019-05-27,0.0,0.0,1194.0,1288.0,469.0,499.0,72.0,75.0
2019-05-28,0.0,0.0,2103.0,2108.0,747.0,750.0,85.0,88.0
2019-05-29,0.0,0.0,2112.0,2104.0,738.0,744.0,112.0,103.0
2019-05-30,0.0,0.0,2242.0,2171.0,768.0,778.0,72.0,80.0
2019-05-31,0.0,0.0,2053.0,2052.0,771.0,775.0,102.0,96.0
2019-06-01,0.0,1.0,506.0,557.0,518.0,495.0,78.0,70.0
2019-06-02,1.0,1.0,465.0,453.0,384.0,387.0,76.0,69.0
2019-06-03,1.0,1.0,2029.0,2025.0,695.0,696.0,80.0,81.0
2019-06-04,2.0,1.0,2107.0,2086.0,711.0,726.0,74.0,79.0
2019-06-05,0.0,0.0,1552.0,1633.0,580.0,608.0,83.0,81.0
2019-06-06,0.0,0.0,2112.0,2060.0,821.0,795.0,90.0,89.0
2019-06-07,1.0,1.0,1959.0,1983.0,844.0,828.0,94.0,92.0
2019-06-08,1.0,1.0,517.0,558.0,518.0,494.0,61.0,60.0
2019-06-09,1.0,1.0,393.0,394.0,393.0,386.0,90.0,78.0
2019-06-10,0.0,0.0,1938.0,1898.0,764.0,754.0,65.0,74.0
2019-06-11,0.0,0.0,2062.0,2063.0,737.0,737.0,74.0,81.0
2019-06-12,0.0,0.0,2073.0,2071.0,731.0,739.0,78.0,81.0
2019-06-13,0.0,0.0,2134.0,2113.0,740.0,745.0,83.0,86.0
2019-06-14,0.0,0.0,1863.0,1920.0,726.0,737.0,105.0,98.0
2019-06-15,0.0,0.0,424.0,428.0,444.0,433.0,69.0,65.0
2019-06-16,0.0,0.0,378.0,513.0,450.0,437.0,42.0,49.0
2019-06-17,0.0,0.0,1975.0,1940.0,720.0,717.0,77.0,81.0
2019-06-18,0.0,0.0,2115.0,2088.0,836.0,809.0,72.0,80.0
2019-06-19,0.0,0.0,1920.0,1930.0,730.0,736.0,99.0,94.0
2019-06-20,1.0,1.0,2036.0,2047.0,797.0,796.0,104.0,99.0
2019-06-21,0.0,0.0,1964.0,1981.0,822.0,796.0,100.0,96.0
2019-06-22,0.0,0.0,449.0,442.0,430.0,432.0,54.0,57.0
2019-06-23,1.0,1.0,379.0,386.0,451.0,441.0,47.0,51.0
2019-06-24,1.0,1.0,2011.0,2037.0,680.0,718.0,115.0,104.0
2019-06-25,3.0,2.0,1877.0,1919.0,688.0,695.0,101.0,93.0
2019-06-26,2.0,2.0,2109.0,2072.0,676.0,694.0,90.0,90.0
2019-06-27,0.0,0.0,1621.0,1703.0,608.0,636.0,56.0,67.0
2019-06-28,0.0,0.0,2025.0,2002.0,743.0,736.0,66.0,74.0
2019-06-29,0.0,0.0,555.0,497.0,435.0,435.0,52.0,53.0
2019-06-30,1.0,1.0,514.0,484.0,440.0,435.0,60.0,59.0
2019-07-01,0.0,0.0,1994.0,1968.0,699.0,691.0,95.0,90.0
2019-07-02,0.0,0.0,1811.0,1800.0,707.0,703.0,73.0,77.0
2019-07-03,0.0,0.0,1967.0,1958.0,716.0,704.0,100.0,92.0
2019-07-04,0.0,0.0,968.0,933.0,329.0,402.0,54.0,51.0
2019-07-05,0.0,0.0,1499.0,1657.0,522.0,565.0,102.0,91.0
2019-07-06,1.0,1.0,375.0,403.0,412.0,387.0,61.0,58.0
2019-07-07,1.0,1.0,466.0,482.0,409.0,402.0,83.0,74.0
2019-07-08,0.0,0.0,1874.0,1876.0,574.0,599.0,93.0,84.0
2019-07-09,0.0,0.0,2044.0,1980.0,602.0,636.0,46.0,60.0
2019-07-10,0.0,0.0,1826.0,1832.0,687.0,674.0,63.0,66.0
2019-07-11,0.0,0.0,1945.0,1914.0,656.0,659.0,77.0,80.0
2019-07-12,0.0,0.0,1949.0,1939.0,764.0,745.0,89.0,86.0
2019-07-13,1.0,1.0,559.0,539.0,404.0,409.0,53.0,55.0
2019-07-14,0.0,0.0,430.0,397.0,379.0,368.0,70.0,66.0
2019-07-15,0.0,0.0,2067.0,2033.0,733.0,721.0,75.0,79.0
2019-07-16,0.0,0.0,1926.0,1930.0,659.0,678.0,76.0,76.0
2019-07-17,0.0,0.0,1993.0,1981.0,723.0,713.0,107.0,98.0
2019-07-18,0.0,0.0,2002.0,1946.0,709.0,709.0,76.0,79.0
2019-07-19,2.0,2.0,2009.0,2015.0,775.0,752.0,90.0,84.0
2019-07-20,1.0,1.0,493.0,485.0,413.0,417.0,67.0,62.0
2019-07-21,0.0,0.0,502.0,488.0,397.0,404.0,91.0,77.0
2019-07-22,1.0,1.0,1915.0,1918.0,671.0,681.0,81.0,83.0
2019-07-23,0.0,0.0,2029.0,2009.0,713.0,709.0,91.0,88.0
2019-07-24,2.0,2.0,2118.0,2081.0,693.0,705.0,94.0,93.0
2019-07-25,1.0,1.0,1966.0,1954.0,674.0,689.0,80.0,81.0
2019-07-26,1.0,1.0,1920.0,1919.0,752.0,736.0,80.0,81.0
2019-07-27,1.0,1.0,457.0,483.0,431.0,440.0,60.0,61.0
2019-07-28,0.0,0.0,509.0,489.0,358.0,377.0,55.0,53.0
2019-07-29,0.0,0.0,1801.0,1868.0,646.0,660.0,94.0,88.0
2019-07-30,0.0,0.0,1875.0,1895.0,677.0,684.0,72.0,77.0
2019-07-31,0.0,0.0,1920.0,1949.0,694.0,629.0,110.0,101.0
2019-08-01,1.0,1.0,2029.0,2015.0,704.0,710.0,100.0,97.0
2019-08-02,0.0,0.0,1997.0,1995.0,785.0,756.0,99.0,91.0
2019-08-03,0.0,0.0,537.0,568.0,453.0,442.0,40.0,47.0
2019-08-04,0.0,0.0,499.0,498.0,428.0,412.0,65.0,65.0
2019-08-05,0.0,0.0,1908.0,1802.0,644.0,672.0,103.0,94.0
2019-08-06,0.0,0.0,2028.0,1970.0,652.0,650.0,68.0,72.0
2019-08-07,2.0,1.0,2007.0,1913.0,733.0,742.0,86.0,84.0
2019-08-08,1.0,1.0,2025.0,1961.0,664.0,659.0,85.0,81.0
2019-08-09,0.0,0.0,2084.0,2028.0,714.0,717.0,67.0,71.0
2019-08-10,0.0,1.0,531.0,516.0,390.0,411.0,71.0,64.0
2019-08-11,0.0,0.0,500.0,501.0,402.0,395.0,77.0,67.0
2019-08-12,1.0,1.0,1942.0,1978.0,711.0,710.0,76.0,79.0
2019-08-13,3.0,2.0,2166.0,2125.0,826.0,783.0,62.0,70.0
2019-08-14,0.0,0.0,2215.0,2172.0,721.0,724.0,96.0,91.0
2019-08-15,1.0,1.0,2150.0,2115.0,666.0,684.0,84.0,84.0
2019-08-16,0.0,0.0,2058.0,2074.0,725.0,729.0,82.0,81.0
2019-08-17,0.0,0.0,484.0,455.0,427.0,420.0,46.0,49.0
2019-08-18,0.0,0.0,439.0,428.0,357.0,361.0,63.0,58.0
2019-08-19,2.0,1.0,1923.0,1951.0,639.0,652.0,82.0,80.0
2019-08-20,0.0,0.0,2201.0,2155.0,663.0,684.0,88.0,85.0
2019-08-21,0.0,0.0,2105.0,2061.0,675.0,690.0,71.0,74.0
2019-08-22,0.0,0.0,2170.0,2127.0,734.0,729.0,81.0,81.0
2019-08-23,1.0,1.0,2088.0,2063.0,681.0,704.0,58.0,69.0
2019-08-24,0.0,0.0,2.0,10.0,0.0,1.0,0.0,2.0
2019-08-25,0.0,0.0,290.0,316.0,281.0,315.0,34.0,37.0
2019-08-26,0.0,1.0,2222.0,2200.0,761.0,743.0,123.0,109.0
2019-08-27,1.0,1.0,3097.0,2963.0,791.0,790.0,96.0,93.0
2019-08-28,0.0,0.0,2929.0,2932.0,764.0,763.0,70.0,74.0
2019-08-29,0.0,0.0,3129.0,3111.0,762.0,742.0,94.0,89.0
2019-08-30,0.0,1.0,3086.0,3083.0,828.0,804.0,92.0,90.0
2019-08-31,0.0,0.0,1107.0,1133.0,398.0,402.0,70.0,63.0
2019-09-01,0.0,0.0,970.0,976.0,348.0,361.0,51.0,50.0
2019-09-02,0.0,0.0,1612.0,1721.0,550.0,553.0,88.0,81.0
2019-09-03,2.0,2.0,3156.0,3100.0,756.0,744.0,91.0,87.0
2019-09-04,2.0,2.0,2764.0,2806.0,571.0,613.0,52.0,62.0
2019-09-05,1.0,1.0,3063.0,2967.0,669.0,703.0,73.0,75.0
2019-09-06,2.0,2.0,2893.0,2890.0,751.0,732.0,44.0,57.0
2019-09-07,0.0,0.0,1170.0,1229.0,380.0,399.0,47.0,50.0
2019-09-08,0.0,0.0,843.0,908.0,301.0,327.0,51.0,50.0
2019-09-09,0.0,0.0,2967.0,2890.0,666.0,674.0,63.0,69.0
2019-09-10,1.0,1.0,2894.0,2900.0,713.0,712.0,60.0,67.0
2019-09-11,3.0,2.0,3067.0,3016.0,714.0,711.0,76.0,77.0
2019-09-12,0.0,0.0,3161.0,3105.0,693.0,704.0,77.0,79.0
2019-09-13,0.0,0.0,3058.0,3064.0,799.0,774.0,107.0,99.0
2019-09-14,0.0,0.0,1199.0,1190.0,367.0,384.0,53.0,52.0
2019-09-15,0.0,0.0,1058.0,1022.0,374.0,366.0,48.0,49.0
2019-09-16,0.0,0.0,2904.0,2906.0,701.0,698.0,94.0,87.0
2019-09-17,1.0,1.0,3094.0,3088.0,737.0,730.0,93.0,89.0
2019-09-18,1.0,1.0,2469.0,2541.0,624.0,656.0,72.0,76.0
2019-09-19,0.0,0.0,1074.0,929.0,276.0,332.0,40.0,47.0
2019-09-20,0.0,0.0,2975.0,2944.0,774.0,750.0,107.0,99.0
2019-09-21,0.0,0.0,1334.0,1298.0,436.0,429.0,45.0,53.0
2019-09-22,0.0,0.0,1066.0,1040.0,358.0,355.0,32.0,39.0
2019-09-23,0.0,0.0,2855.0,2866.0,704.0,700.0,87.0,85.0
2019-09-24,2.0,1.0,3071.0,2836.0,720.0,759.0,90.0,87.0
2019-09-25,1.0,1.0,2935.0,2934.0,724.0,723.0,93.0,90.0
2019-09-26,1.0,1.0,2580.0,2676.0,643.0,672.0,73.0,72.0
2019-09-27,0.0,1.0,2823.0,2849.0,838.0,795.0,87.0,80.0
2019-09-28,0.0,1.0,1203.0,1194.0,432.0,423.0,61.0,56.0
2019-09-29,0.0,0.0,958.0,988.0,338.0,352.0,38.0,42.0
2019-09-30,1.0,1.0,2789.0,2797.0,653.0,674.0,73.0,78.0
2019-10-01,1.0,1.0,2934.0,2945.0,691.0,708.0,74.0,75.0
2019-10-02,0.0,0.0,2888.0,2969.0,738.0,748.0,85.0,83.0
2019-10-03,0.0,0.0,3164.0,3129.0,761.0,758.0,88.0,86.0
2019-10-04,0.0,0.0,3224.0,3184.0,775.0,768.0,92.0,92.0
2019-10-05,0.0,0.0,1283.0,1293.0,424.0,423.0,30.0,39.0
2019-10-06,0.0,0.0,1148.0,1216.0,373.0,379.0,46.0,49.0
2019-10-07,1.0,1.0,2880.0,2937.0,741.0,732.0,83.0,83.0
2019-10-08,0.0,0.0,3270.0,3256.0,824.0,795.0,71.0,79.0
2019-10-09,1.0,1.0,2982.0,3085.0,728.0,733.0,83.0,83.0
2019-10-10,1.0,1.0,3248.0,3252.0,798.0,767.0,112.0,101.0
2019-10-11,3.0,2.0,3189.0,3040.0,898.0,830.0,77.0,80.0
2019-10-12,0.0,0.0,1368.0,1339.0,427.0,418.0,51.0,49.0
2019-10-13,0.0,0.0,1102.0,1169.0,433.0,440.0,55.0,54.0
2019-10-14,0.0,0.0,2847.0,2784.0,654.0,686.0,88.0,88.0
2019-10-15,2.0,1.0,3239.0,3219.0,705.0,714.0,58.0,67.0
2019-10-16,1.0,1.0,3505.0,3416.0,817.0,797.0,97.0,93.0
2019-10-17,0.0,0.0,3386.0,3340.0,708.0,725.0,74.0,79.0
2019-10-18,1.0,1.0,3192.0,3221.0,722.0,737.0,79.0,80.0
2019-10-19,0.0,0.0,1489.0,1397.0,457.0,437.0,44.0,53.0
2019-10-20,0.0,0.0,1175.0,1190.0,398.0,386.0,47.0,46.0
2019-10-21,0.0,0.0,3311.0,3257.0,750.0,741.0,97.0,93.0
2019-10-22,1.0,1.0,3457.0,3378.0,785.0,779.0,91.0,91.0
2019-10-23,1.0,1.0,3295.0,3237.0,677.0,705.0,68.0,76.0
2019-10-24,0.0,0.0,3251.0,3278.0,801.0,773.0,94.0,91.0
2019-10-25,1.0,1.0,3305.0,3264.0,759.0,760.0,73.0,80.0
2019-10-26,0.0,0.0,1464.0,1411.0,525.0,495.0,126.0,101.0
2019-10-27,0.0,0.0,1171.0,1162.0,325.0,347.0,35.0,40.0
2019-10-28,1.0,1.0,3090.0,3166.0,654.0,683.0,62.0,72.0
2019-10-29,0.0,0.0,3457.0,3422.0,710.0,729.0,71.0,75.0
2019-10-30,0.0,0.0,3222.0,3263.0,747.0,749.0,78.0,80.0
2019-10-31,0.0,0.0,3400.0,3278.0,821.0,805.0,109.0,97.0
2019-11-01,0.0,0.0,3491.0,3454.0,747.0,760.0,77.0,82.0
2019-11-02,0.0,0.0,1366.0,1342.0,367.0,382.0,35.0,39.0
2019-11-03,0.0,0.0,1108.0,1137.0,348.0,355.0,33.0,36.0
2019-11-04,2.0,2.0,3133.0,3165.0,707.0,710.0,80.0,83.0
2019-11-05,0.0,0.0,3321.0,3296.0,738.0,733.0,100.0,93.0
2019-11-06,0.0,0.0,3559.0,3349.0,742.0,745.0,86.0,87.0
2019-11-07,1.0,1.0,3495.0,3392.0,767.0,767.0,103.0,96.0
2019-11-08,5.0,3.0,3504.0,3437.0,754.0,754.0,105.0,96.0
